codearvalis;datemesure;ETP;GLOT;RR;TN;TX;ETP_origine;GLOT_origine;RR_origine;TN_origine;TX_origine;jourjulien;day_sin;day_cos;year;ETP_difference;ETP_anomaly;GLOT_difference;GLOT_anomaly;RR_difference;RR_anomaly;TN_difference;TN_anomaly;TX_difference;TX_anomaly;anomaly;Altitude;Lambert93x;Lambert93y;ETP_pred_autoenc;GLOT_pred_autoenc;TN_pred_autoenc;TX_pred_autoenc;ETP_anomaly_autoenc;GLOT_anomaly_autoenc;TN_anomaly_autoenc;TX_anomaly_autoenc;anomaly_autoenc
4501;2024-01-01;0.7;382.0;4.8;5.2;10.4;0.7;382.0;4.8;5.2;10.4;1;0.0171663297547073;0.9998526477050268;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.68149525;378.2926;5.2440724;10.453167;0;0;0;0;0
4501;2024-01-02;0.6;80.0;4.0;8.9;11.0;0.6;80.0;4.0;8.9;11.0;2;0.0343276005132434;0.9994106342455052;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.60839903;89.218155;8.829711;10.835635;0;0;0;0;0
4501;2024-01-03;1.4;293.0;0.2;9.4;11.7;1.4;293.0;0.2;9.4;11.7;3;0.0514787547703465;0.9986740898848304;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.4084618;298.0915;9.36613;11.448548;0;0;0;0;0
4501;2024-01-04;0.6;258.0;0.4;6.6;11.0;0.6;258.0;0.4;6.6;11.0;4;0.068614738002134;0.9976432316860064;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.58416235;252.87088;6.6120057;11.024605;0;0;0;0;0
4501;2024-01-05;0.7;495.0;0.0;3.9;9.7;0.7;495.0;0.0;3.9;9.7;5;0.0857305001556943;0.9963183634476755;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.67787296;492.9548;3.9037526;9.784052;0;0;0;0;0
4501;2024-01-06;0.4;247.0;0.4;0.7;7.2;0.4;247.0;0.4;0.7;7.2;6;0.1028209971373604;0.9946998756145892;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.39173475;244.29958;0.81018734;7.35505;0;0;0;0;0
4501;2024-01-07;0.7;171.0;0.0;2.4;4.1;0.7;171.0;0.0;2.4;4.1;7;0.1198811922992272;0.99278824516254;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.6761828;165.99893;2.5089712;4.2762003;0;0;0;0;0
4501;2024-01-08;0.9;187.0;0.0;-1.4;-0.7;0.9;187.0;0.0;-1.4;-0.7;8;0.1369060579234752;0.990584035457797;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.8775571;182.95125;-1.2580106;-0.6161847;0;0;0;0;0
4501;2024-01-09;0.3;223.0;0.0;-3.4;-2.0;0.3;223.0;0.0;-3.4;-2.0;9;0.1538905767040617;0.9880878960910772;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.2829471;218.95372;-3.3523076;-2.0132864;0;0;0;0;0
4501;2024-01-10;0.4;218.0;0.0;-3.3;-0.9;0.4;218.0;0.0;-3.3;-0.9;10;0.1708297432253441;0.985300562686109;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.38607985;214.1588;-3.222287;-0.8996825;0;0;0;0;0
4501;2024-01-11;0.8;607.0;0.0;-3.6;2.5;0.8;607.0;0.0;-3.6;2.5;11;0.1877185654371987;0.9822228566828408;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.7873171;608.66925;-3.5542483;2.4457443;0;0;0;0;0
4501;2024-01-12;0.3;277.0;0.0;-3.4;2.5;0.3;277.0;0.0;-3.4;2.5;12;0.2045520661262008;0.9788556850953578;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.2962393;274.32883;-3.315622;2.4979246;0;0;0;0;0
4501;2024-01-13;0.1;133.0;0.0;-2.9;-1.9;0.1;133.0;0.0;-2.9;-1.9;13;0.2213252843824325;0.9752000402445824;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.091675386;129.66457;-2.7936845;-1.83528;0;0;0;0;0
4501;2024-01-14;0.1;145.0;0.0;-4.4;-1.1;0.1;145.0;0.0;-4.4;-1.1;14;0.2380332770614856;0.9712569994658314;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.10539846;143.9113;-4.2412286;-1.0028027;0;0;0;0;0
4501;2024-01-15;0.6;452.0;0.0;-2.1;4.6;0.6;452.0;0.0;-2.1;4.6;15;0.2546711202412287;0.9670277247913204;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.5934004;451.3266;-2.0247793;4.6048465;0;0;0;0;0
4501;2024-01-16;0.5;565.0;12.5;-6.5;3.8;0.5;565.0;12.5;-6.5;3.8;16;0.27123391067291;0.962513462607708;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.505952;566.39764;-6.4373837;3.6741467;0;0;0;0;0
4501;2024-01-17;0.1;315.0;11.0;-0.2;14.3;0.1;315.0;11.0;-0.2;14.3;17;0.287716767226167;0.9577155432887804;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.11989614;313.58157;-0.061945915;14.419354;0;0;0;0;0
4501;2024-01-18;0.6;465.0;0.0;-0.6;3.7;0.6;465.0;0.0;-0.6;3.7;18;0.3041148323275178;0.9526353808033824;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.58539176;463.3497;-0.56451607;3.7155797;0;0;0;0;0
4501;2024-01-19;0.3;711.0;0.0;-5.8;3.3;0.3;711.0;0.0;-5.8;3.3;19;0.3204232733919111;0.9472744722987168;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.2995647;712.4787;-5.73172;3.133289;0;0;0;0;0
4501;2024-01-20;0.4;734.0;0.0;-5.4;2.2;0.4;734.0;0.0;-5.4;2.2;20;0.3366372842469102;0.941634397659126;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.39411277;735.6703;-5.436702;2.0264595;0;0;0;0;0
4501;2024-01-21;0.6;235.0;0.0;-2.0;11.0;0.6;235.0;0.0;-2.0;11.0;21;0.3527520865490948;0.9357168190404936;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.61812544;232.18758;-1.7866522;11.094005;0;0;0;0;0
4501;2024-01-22;0.7;300.4;0.4;7.2;11.4;0.7;205.0;0.4;7.2;11.4;22;0.3687629311922601;0.9295234803804004;2024;0.0;0;-95.39999999999998;1;0.0;0;0.0;0;0.0;0;1;125;608739;6765479;0.72693026;214.99826;7.3423667;11.5476885;0;0;0;0;0
4501;2024-01-23;0.4;232.0;0.4;5.7;12.9;0.4;232.0;0.4;5.7;12.9;23;0.3846650997070012;0.923056206884176;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.41594568;234.60349;5.868901;13.142889;0;0;0;0;0
4501;2024-01-24;0.5;273.0;3.0;11.2;14.2;0.5;273.0;3.0;11.2;14.2;24;0.4004539056512664;0.9163169044870048;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.5149521;286.16815;10.9653015;14.087735;0;0;0;0;0
4501;2024-01-25;0.9;302.0;0.6;10.6;13.6;0.9;302.0;0.6;10.6;13.6;25;0.4161246959914744;0.9093075592922358;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.9223083;319.6783;10.479715;13.523864;0;0;0;0;0
4501;2024-01-26;0.7;314.0;1.4;5.2;11.9;0.7;314.0;1.4;5.2;11.9;26;0.4316728524737838;0.9020302369860708;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.7109551;317.63245;5.3178067;12.064592;0;0;0;0;0
4501;2024-01-27;0.9;764.0;0.0;-1.3;10.2;0.9;764.0;0.0;-1.3;10.2;27;0.4470937929851138;0.8944870822287956;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.8997174;765.3597;-1.2768399;10.179121;0;0;0;0;0
4501;2024-01-28;0.5;583.0;0.0;-1.0;11.9;0.5;583.0;0.0;-1.0;11.9;28;0.4623829729035149;0.88668031802274;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.50892043;581.78284;-0.9370817;11.919824;0;0;0;0;0
4501;2024-01-29;0.9;651.0;0.0;1.8;14.4;0.9;651.0;0.0;4.4;14.4;29;0.4775358864374882;0.8786122450571483;2024;0.0;0;0.0;0;0.0;0;2.6000000000000005;1;0.0999999999999996;0;1;125;608739;6765479;0.8883186;655.38525;4.400661;14.515759;0;0;0;0;0
4501;2024-01-30;0.7;187.0;0.4;9.5;11.3;0.7;187.0;0.4;9.5;11.3;30;0.4925480679538643;0.8702852410301553;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.7297959;200.78549;9.402757;11.229743;0;0;0;0;0
4501;2024-01-31;0.7;483.0;0.0;6.5;12.3;0.7;483.0;0.0;6.5;12.3;31;0.5074150932938455;0.8617017599480682;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.7036199;490.40814;6.3798075;12.281115;0;0;0;0;0
4501;2024-02-01;0.4;188.0;2.2;7.2;11.4;0.4;188.0;2.2;7.2;11.4;32;0.5221325810768248;0.8528643314021597;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.4181423;191.83107;7.1274705;11.422454;0;0;0;0;0
4501;2024-02-02;0.4;419.0;0.2;3.7;9.0;0.4;419.0;0.2;3.7;9.0;33;0.5366961939916004;0.8437755598231856;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.39647824;415.4922;3.5891464;9.009457;0;0;0;0;0
4501;2024-02-03;0.1;158.0;0.0;5.8;9.4;0.1;158.0;0.0;5.8;9.4;34;0.5511016400746002;0.8344381237138473;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.10102011;151.6688;5.5707145;9.32754;0;0;0;0;0
4501;2024-02-04;0.7;150.0;0.0;8.0;9.2;0.7;150.0;0.0;8.0;9.2;35;0.5653446739747429;0.8248547748594244;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.72101146;157.52243;7.9546404;9.129636;0;0;0;0;0
4501;2024-02-05;0.6;160.0;0.0;6.3;7.6;0.6;160.0;0.0;6.3;7.6;36;0.5794210982045637;0.8150283375168114;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.61707294;162.15768;6.2046027;7.5332503;0;0;0;0;0
4501;2024-02-06;0.9;641.0;0.0;5.8;11.9;0.9;641.0;0.0;5.8;11.9;37;0.593326764377232;0.8049617075821959;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.884001;646.92944;5.717736;11.837681;0;0;0;0;0
4501;2024-02-07;0.7;187.0;2.0;9.4;12.2;0.7;187.0;2.0;9.4;12.2;38;0.6070575744291002;0.7946578517376252;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.7116657;196.1908;9.455539;12.169638;0;0;0;0;0
4501;2024-02-08;1.0;196.0;4.2;11.0;12.8;1.0;196.0;4.2;11.0;12.8;39;0.6206094818274227;0.7841198065767105;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.99037707;208.60774;11.03139;12.765249;0;0;0;0;0
4501;2024-02-09;1.4;297.0;0.8;9.4;13.0;1.4;297.0;0.8;9.4;13.0;40;0.6339784927628866;0.7733506777097299;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.3872615;308.99292;9.482652;12.997466;0;0;0;0;0
4501;2024-02-10;0.4;176.0;8.4;6.7;9.6;0.4;176.0;8.4;6.7;9.6;41;0.647160667326606;0.7623536388483904;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.40320122;174.57216;6.683869;9.588758;0;0;0;0;0
4501;2024-02-11;1.1;405.3;0.0;6.9;10.0;1.1;298.0;0.0;6.9;10.0;42;0.6601521206712317;0.7511319308705199;2024;0.0;0;-107.3;1;0.0;0;0.0;0;0.0;0;1;125;608739;6765479;1.0971681;302.89035;7.002492;9.977535;0;0;0;0;0
4501;2024-02-12;0.9;630.0;0.0;3.3;11.0;0.9;630.0;0.0;3.3;11.0;43;0.6729490241558329;0.7396888608649669;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.87138283;626.2993;3.2517874;11.006685;0;0;0;0;0
4501;2024-02-13;0.7;605.0;0.0;1.7;11.3;0.7;605.0;0.0;1.7;11.3;44;0.6855476064742154;0.7280278011569848;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.6804055;598.5929;1.507667;11.228139;0;0;0;0;0
4501;2024-02-14;1.3;596.0;0.0;9.2;15.6;1.3;596.0;0.0;9.2;15.6;45;0.6979441547663435;0.7161521883143933;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.3214844;595.75616;9.323235;15.493921;0;0;0;0;0
4501;2024-02-15;2.2;801.0;0.0;8.3;19.0;2.2;801.0;0.0;8.3;19.0;46;0.7101350157125358;0.7040655221348057;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;2.1808457;812.8479;8.424718;18.945246;0;0;0;0;0
4501;2024-02-16;1.0;257.0;0.6;10.5;13.2;1.0;257.0;0.6;10.5;13.2;47;0.7221165966101162;0.691771364614222;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.98755616;270.9205;10.547772;13.033565;0;0;0;0;0
4501;2024-02-17;1.6;1081.0;0.0;7.4;14.1;1.6;1081.0;0.0;7.4;14.1;48;0.733885366432199;0.6792733388972931;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.6718959;1087.0109;7.1956506;13.867105;1;0;0;0;1
4501;2024-02-18;0.4;196.0;1.4;5.6;11.0;0.4;196.0;1.4;5.6;11.0;49;0.7454378568683001;0.6665751282095632;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.41476852;197.53409;5.6258726;10.861357;0;0;0;0;0
4501;2024-02-19;0.9;421.0;0.2;9.0;11.5;0.9;421.0;0.2;9.0;11.5;50;0.7567706633464625;0.653680474772006;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.884402;432.3936;9.1906;11.336685;0;0;0;0;0
4501;2024-02-20;0.81;379.0;0.0;3.4;9.5;0.3;379.0;0.0;2.6;9.5;51;0.7678804460366;0.6405931786981751;2024;-0.51;1;0.0;0;0.0;0;-0.7999999999999998;1;-0.6999999999999993;0;1;125;608739;6765479;0.2977915;372.94638;2.5362148;9.366822;0;0;0;0;0
4501;2024-02-21;0.7;294.0;9.6;5.0;11.7;0.7;294.0;9.6;5.0;11.7;52;0.7787639308347607;0.6273170968742937;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.71484196;299.09494;5.0711374;11.513172;0;0;0;0;0
4501;2024-02-22;0.8;217.0;10.3;7.0;12.9;0.8;217.0;10.3;7.0;12.9;53;0.7894179103280197;0.613856141822612;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.8395421;230.8708;7.118499;12.594945;0;0;0;1;1
4501;2024-02-23;1.3;687.0;1.0;3.8;9.1;1.3;687.0;1.0;3.8;9.1;54;0.7998392447397193;0.6002142805483682;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.2858989;688.89075;3.8298593;8.9948;0;0;0;0;0
4501;2024-02-24;1.2;710.0;1.2;2.2;9.3;1.2;710.0;1.2;2.2;9.3;55;0.8100248628547753;0.5863955333706956;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.2131304;711.90643;2.1800838;9.14466;0;0;0;0;0
4501;2024-02-25;0.4;318.0;8.0;4.2;9.3;0.4;318.0;8.0;4.2;9.3;56;0.8199717629247771;0.5724039727378148;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.4054719;318.0282;4.2630305;9.092404;0;0;0;0;0
4501;2024-02-26;1.1;509.0;7.1;6.5;11.1;1.1;509.0;7.1;6.5;11.1;57;0.8296770135526188;0.5582437220268648;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.0765576;512.2892;6.76152;10.994281;0;0;0;0;0
4501;2024-02-27;1.3;384.0;0.0;4.9;8.8;1.3;384.0;0.0;4.9;8.8;58;0.8391377545563938;0.5439189543287247;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.2896485;388.38348;5.1456757;8.677041;0;0;0;0;0
4501;2024-02-28;0.4;989.0;0.0;-1.6;9.7;0.4;989.0;0.0;-1.6;9.7;59;0.8483511978123038;0.5294338912181853;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.45246157;987.4188;-1.7976377;9.311948;0;0;0;1;1
4501;2024-02-29;0.6;320.0;0.4;6.5;11.3;0.6;320.0;0.4;6.5;11.3;60;0.8573146280763322;0.5147928015098309;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.5962607;323.01355;6.561374;11.184816;0;0;0;0;0
4501;2024-03-01;0.9;557.0;4.0;4.0;10.2;0.9;557.0;4.0;4.0;10.2;61;0.8660254037844386;0.5000000000000001;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.8837027;552.39374;4.0212636;10.223595;0;0;0;0;0
4501;2024-03-02;0.6;250.0;19.8;4.9;8.5;0.6;250.0;19.8;4.9;8.5;62;0.8744809578310397;0.4850598461951962;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.6134165;254.20876;5.085599;8.248473;0;0;0;0;0
4501;2024-03-03;1.3;897.0;0.0;3.7;9.3;1.3;786.0;0.0;3.7;9.3;63;0.8826787983255474;0.4699767430273199;2024;0.0;0;-111.0;1;0.0;0;0.0;0;0.0;0;1;125;608739;6765479;1.3081698;779.18787;3.6999326;9.288113;0;0;0;0;0
4501;2024-03-04;1.2;1304.0;0.4;-1.4;11.7;1.2;1304.0;0.4;-1.4;11.7;64;0.8906165093267404;0.4547551355561058;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.2367939;1300.7941;-1.3259944;11.583885;0;0;0;0;0
4501;2024-03-05;1.8;1208.0;1.2;5.2;10.8;1.8;1208.0;1.2;5.2;10.8;65;0.8982917515547528;0.4393995096591417;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.8333126;1204.5859;5.207121;10.702102;0;0;0;0;0
4501;2024-03-06;1.2;718.0;0.0;4.5;9.9;1.2;718.0;0.0;4.5;9.9;66;0.9057022630804714;0.4239143907098607;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.2072104;707.2215;4.459895;10.088927;0;0;0;0;0
4501;2024-03-07;1.5;1483.0;0.0;-0.4;13.6;1.5;1483.0;0.0;-0.4;13.6;67;0.9128458599921356;0.4083043422438933;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.5436798;1487.8124;-0.37740156;13.5572195;0;0;0;0;0
4501;2024-03-08;1.8;969.0;0.0;1.1;15.0;1.8;969.0;0.0;1.1;15.0;68;0.9197204370389468;0.3925739646141717;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.8075609;969.32794;1.1960294;14.966026;0;0;0;0;0
4501;2024-03-09;1.4;502.0;10.7;5.0;12.5;1.4;502.0;10.7;5.0;12.5;69;0.926323968251495;0.3767278936351851;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.408602;498.00058;5.101539;12.457013;0;0;0;0;0
4501;2024-03-10;1.0;869.0;0.0;3.3;12.4;1.0;869.0;0.0;3.3;12.4;70;0.9326545075388224;0.3607707992167834;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.0077206;850.4722;3.4888334;12.495568;0;0;0;0;0
4501;2024-03-11;1.1;1244.0;0.6;1.2;13.2;1.1;1244.0;0.6;1.2;13.2;71;0.9387101892619444;0.3447073839879338;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;1.1286287;1229.7617;1.3214182;13.378341;0;0;0;0;0
4501;2024-03-12;0.3;492.0;3.2;4.7;11.9;0.3;492.0;3.2;4.7;11.9;72;0.9444892287836611;0.3285423819108348;2024;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0;125;608739;6765479;0.29149348;490.08597;4.89971;11.812869;0;0;0;0;0
